regime,ref_model,arm,m_ref,m4
E3_c2,abstraction,LC_LI,97.0,147.0
E3_c2,abstraction,LC_LI,87.0,110.0
E3_c2,abstraction,LC_LI,106.0,107.0
E3_c2,abstraction,LC_LI,77.0,121.0
E3_c2,abstraction,LC_LI,92.0,116.0
E3_c2,abstraction,LC_LI,107.0,131.0
E3_c2,abstraction,LC_LI,117.0,159.0
E3_c2,abstraction,LC_LI,106.0,127.0
E3_c2,batched,random,160.0,160.0
E3_c2,batched,random,126.0,132.0
E3_c2,batched,random,111.0,114.0
E3_c2,batched,random,106.0,106.0
E3_c2,batched,random,58.0,58.0
E3_c2,batched,random,102.0,102.0
E3_c2,batched,random,97.0,117.0
E3_c2,batched,random,140.0,140.0
E3_c2,batched,random,96.0,99.0
E3_c2,batched,random,67.0,104.0
E3_c2,batched,random,126.0,129.0
E3_c2,batched,random,121.0,125.0
E3_c2,batched,random,126.0,126.0
E3_c2,batched,random,97.0,97.0
E3_c2,batched,random,160.0,153.0
E3_c2,batched,random,53.0,58.0
E3_c2,batched,random,154.0,157.0
E3_c2,batched,random,150.0,127.0
E3_c2,batched,random,116.0,119.0
E3_c2,batched,random,155.0,158.0
E3_c2,batched,random,111.0,111.0
E3_c2,batched,random,110.0,119.0
E3_c2,batched,random,116.0,126.0
E3_c2,batched,random,135.0,144.0
E3_c2,batched,random,77.0,80.0
E3_c2,batched,random,101.0,110.0
E3_c2,batched,random,120.0,120.0
E3_c2,batched,random,125.0,131.0
E3_c2,batched,random,106.0,116.0
E3_c2,batched,random,110.0,113.0
E3_c2,batched,random,154.0,163.0
E3_c2,batched,random,131.0,131.0
E3_c2,batched,random,121.0,124.0
E3_c2,batched,random,150.0,150.0
E3_c2,batched,random,141.0,141.0
E3_c2,batched,random,139.0,148.0
E3_c2,batched,random,92.0,95.0
E3_c2,batched,random,87.0,87.0
E3_c2,batched,random,150.0,150.0
E3_c2,batched,random,63.0,63.0
E3_c2,batched,random,105.0,114.0
E3_c2,batched,random,126.0,129.0
E3_c2,batched,random,106.0,109.0
E3_c2,batched,random,121.0,124.0
E3_c2,batched,random,101.0,104.0
E3_c2,batched,random,135.0,144.0
E3_c2,batched,random,96.0,99.0
E3_c2,batched,random,126.0,132.0
E3_c2,batched,random,106.0,106.0
E3_c2,batched,random,149.0,148.0
E3_c2,batched,random,92.0,95.0
E3_c2,batched,random,106.0,106.0
E3_c2,batched,random,126.0,132.0
E3_c2,batched,random,130.0,130.0
E3_c2,batched,random,136.0,128.0
E3_c2,batched,random,107.0,107.0
E3_c2,batched,random,126.0,126.0
E3_c2,batched,random,116.0,119.0
E3_c2,batched,random,160.0,160.0
E3_c2,batched,random,91.0,91.0
E3_c2,batched,random,126.0,129.0
E3_c2,batched,random,126.0,126.0
E3_c2,batched,random,107.0,107.0
E3_c2,batched,random,135.0,141.0
E3_c2,batched,random,119.0,143.0
E3_c2,batched,random,97.0,97.0
E3_c2,batched,random,140.0,140.0
E3_c2,batched,random,121.0,124.0
E3_c2,batched,random,106.0,112.0
E3_c2,batched,random,75.0,89.0
E3_c2,batched,random,101.0,91.0
E3_c2,batched,random,97.0,100.0
E3_c2,batched,random,121.0,124.0
E3_c2,batched,random,159.0,136.0
E3_c2,batched,random,116.0,119.0
E3_c2,batched,random,135.0,135.0
E3_c2,batched,random,135.0,138.0
E3_c2,batched,random,112.0,112.0
E3_c2,batched,random,92.0,100.0
E3_c2,batched,random,82.0,82.0
E3_c2,batched,random,97.0,97.0
E3_c2,batched,random,141.0,144.0
E3_c2,batched,random,120.0,123.0
E3_c2,batched,random,106.0,106.0
E3_c2,batched,random,136.0,136.0
E3_c2,batched,random,126.0,129.0
E3_c2,batched,random,101.0,104.0
E3_c2,batched,random,96.0,94.0
E3_c2,batched,random,111.0,115.0
E3_c2,batched,random,106.0,100.0
E3_c2,batched,random,164.0,173.0
E3_c2,batched,random,111.0,114.0
E3_c2,batched,random,130.0,133.0
E3_c2,batched,random,82.0,95.0
E3_c2,batched,random,111.0,111.0
E3_c2,batched,random,106.0,109.0
E3_c2,batched,random,106.0,109.0
E3_c2,batched,random,91.0,91.0
E3_c2,batched,random,92.0,100.0
E3_c2,batched,random,136.0,136.0
E3_c2,batched,random,150.0,150.0
E3_c2,batched,random,106.0,106.0
E3_c2,batched,random,112.0,97.0
E3_c2,batched,random,155.0,158.0
E3_c2,batched,random,131.0,131.0
E3_c2,batched,random,97.0,97.0
E3_c2,batched,random,91.0,75.0
E3_c2,batched,random,136.0,139.0
E3_c2,batched,random,63.0,63.0
E3_c2,batched,random,111.0,114.0
E3_c2,batched,random,130.0,133.0
E3_c2,batched,random,135.0,138.0
E3_c2,batched,random,111.0,114.0
E3_c2,batched,random,106.0,115.0
E3_c2,batched,random,92.0,95.0
E3_c2,batched,random,120.0,123.0
E3_c2,batched,random,115.0,118.0
E3_c2,batched,random,125.0,128.0
E3_c2,batched,random,154.0,157.0
E3_c2,batched,random,125.0,112.0
E3_c2,batched,random,107.0,107.0
E3_c2,batched,random,97.0,97.0
E3_c2,batched,random,91.0,91.0
E3_c2,batched,random,106.0,109.0
E3_c2,batched,random,72.0,72.0
E3_c2,batched,random,121.0,124.0
E3_c2,batched,random,121.0,127.0
E3_c2,batched,random,111.0,111.0
E3_c2,batched,random,86.0,92.0
E3_c2,batched,random,111.0,114.0
E3_c2,batched,random,169.0,178.0
E3_c2,batched,random,101.0,104.0
E3_c2,batched,random,111.0,111.0
E3_c2,batched,random,125.0,134.0
E3_c2,batched,random,116.0,122.0
E3_c2,batched,random,106.0,109.0
E3_c2,batched,random,105.0,126.0
E3_c2,batched,random,111.0,117.0
E3_c2,batched,random,111.0,117.0
E3_c2,batched,random,96.0,99.0
E3_c2,batched,random,136.0,139.0
E3_c2,batched,random,106.0,109.0
E3_c2,batched,random,150.0,156.0
E3_c2,batched,random,121.0,126.0
E3_c2,batched,random,107.0,109.0
E3_c2,batched,random,106.0,112.0
E3_c2,batched,random,126.0,135.0
E3_c2,batched,random,164.0,170.0
E3_c2,batched,random,111.0,111.0
E3_c2,batched,random,126.0,126.0
E3_c2,batched,random,121.0,124.0
E3_c2,batched,random,140.0,143.0
E3_c2,batched,random,102.0,102.0
E3_c2,batched,random,155.0,155.0
E3_c2,batched,random,106.0,109.0
E3_c2,batched,random,175.0,187.0
E3_c2,batched,random,135.0,135.0
E3_c2,batched,random,146.0,148.0
E3_c2,batched,random,92.0,92.0
E3_c2,batched,random,145.0,148.0
E3_c2,batched,random,112.0,112.0
E3_c2,batched,random,101.0,101.0
E3_c2,batched,random,91.0,94.0
E3_c2,batched,random,151.0,151.0
E3_c2,batched,random,135.0,135.0
E3_c2,batched,random,58.0,58.0
E3_c2,batched,random,101.0,104.0
E3_c2,batched,random,140.0,143.0
E3_c2,batched,random,96.0,99.0
E3_c2,batched,random,106.0,117.0
E3_c2,batched,random,106.0,106.0
E3_c2,batched,random,106.0,109.0
E3_c2,batched,random,174.0,180.0
E3_c2,batched,random,115.0,124.0
E3_c2,batched,random,101.0,107.0
E3_c2,batched,random,135.0,138.0
E3_c2,batched,random,101.0,110.0
E3_c2,batched,random,165.0,168.0
E3_c2,batched,random,135.0,141.0
E3_c2,batched,random,116.0,116.0
E3_c2,batched,random,150.0,156.0
E3_c2,batched,random,135.0,138.0
E3_c2,batched,random,86.0,89.0
E3_c2,batched,random,159.0,175.0
E3_c2,batched,random,86.0,89.0
E3_c2,batched,random,126.0,134.0
E3_c2,batched,random,105.0,93.0
E3_c2,batched,random,111.0,111.0
E3_c2,batched,random,155.0,158.0
E3_c2,batched,random,96.0,95.0
E3_c2,batched,random,130.0,139.0
E3_c2,batched,random,125.0,134.0
E3_c2,batched,random,131.0,129.0
E3_c2,batched,random,140.0,140.0
E3_c2,batched,random,125.0,149.0
E3_c2,batched,random,86.0,89.0
E3_c2,batched,random,155.0,158.0
E3_c2,batched,random,121.0,124.0
E3_c2,batched,random,125.0,131.0
E3_c2,batched,random,116.0,112.0
E3_c2,batched,HC_HI,92.0,92.0
E3_c2,batched,HC_HI,116.0,119.0
E3_c2,batched,HC_HI,121.0,127.0
E3_c2,batched,HC_HI,116.0,119.0
E3_c2,batched,HC_HI,110.0,111.0
E3_c2,batched,HC_HI,156.0,156.0
E3_c2,batched,HC_HI,91.0,94.0
E3_c2,batched,HC_HI,111.0,114.0
E3_c2,batched,HC_HI,87.0,90.0
E3_c2,batched,HC_HI,116.0,121.0
E3_c2,batched,HC_HI,130.0,133.0
E3_c2,batched,HC_HI,135.0,138.0
E3_c2,batched,HC_HI,130.0,139.0
E3_c2,batched,HC_HI,140.0,140.0
E3_c2,batched,HC_HI,136.0,135.0
E3_c2,batched,HC_HI,111.0,114.0
E3_c2,batched,HC_HI,125.0,134.0
E3_c2,batched,HC_HI,125.0,131.0
E3_c2,batched,HC_HI,125.0,131.0
E3_c2,batched,HC_HI,121.0,124.0
E3_c2,batched,HC_HI,131.0,131.0
E3_c2,batched,HC_HI,141.0,141.0
E3_c2,batched,HC_HI,77.0,77.0
E3_c2,batched,HC_HI,125.0,128.0
E3_c2,batched,HC_HI,155.0,155.0
E3_c2,batched,HC_HI,105.0,108.0
E3_c2,batched,HC_HI,111.0,114.0
E3_c2,batched,HC_HI,121.0,121.0
E3_c2,batched,HC_HI,184.0,190.0
E3_c2,batched,HC_HI,130.0,136.0
E3_c2,batched,HC_HI,86.0,89.0
E3_c2,batched,HC_HI,91.0,94.0
E3_c2,batched,HC_HI,96.0,99.0
E3_c2,batched,HC_HI,92.0,92.0
E3_c2,batched,HC_HI,145.0,148.0
E3_c2,batched,HC_HI,96.0,99.0
E3_c2,batched,HC_HI,116.0,119.0
E3_c2,batched,HC_HI,135.0,135.0
E3_c2,batched,HC_HI,169.0,175.0
E3_c2,batched,HC_HI,154.0,152.0
E3_c2,batched,HC_HI,124.0,148.0
E3_c2,batched,HC_HI,82.0,82.0
E3_c2,batched,HC_HI,126.0,127.0
E3_c2,batched,HC_HI,121.0,124.0
E3_c2,batched,HC_HI,116.0,116.0
E3_c2,batched,HC_HI,126.0,129.0
E3_c2,batched,HC_HI,111.0,112.0
E3_c2,batched,HC_HI,150.0,133.0
E3_c2,batched,HC_HI,149.0,149.0
E3_c2,batched,HC_HI,150.0,127.0
E3_c2,batched,HC_HI,124.0,131.0
E3_c2,batched,HC_HI,96.0,105.0
E3_c2,batched,HC_HI,121.0,124.0
E3_c2,batched,HC_HI,77.0,77.0
E3_c2,batched,HC_HI,116.0,116.0
E3_c2,batched,HC_HI,107.0,107.0
E3_c2,batched,HC_HI,145.0,148.0
E3_c2,batched,HC_HI,121.0,124.0
E3_c2,batched,HC_HI,86.0,89.0
E3_c2,batched,HC_HI,121.0,121.0
E3_c2,batched,HC_HI,125.0,126.0
E3_c2,batched,HC_HI,125.0,125.0
E3_c2,batched,HC_HI,145.0,148.0
E3_c2,batched,HC_HI,106.0,112.0
E3_c2,batched,HC_HI,135.0,138.0
E3_c2,batched,HC_HI,140.0,128.0
E3_c2,batched,HC_HI,92.0,97.0
E3_c2,batched,HC_HI,86.0,86.0
E3_c2,batched,HC_HI,97.0,100.0
E3_c2,batched,HC_HI,57.0,57.0
E3_c2,batched,HC_HI,116.0,122.0
E3_c2,batched,HC_HI,114.0,123.0
E3_c2,batched,HC_HI,86.0,95.0
E3_c2,batched,HC_HI,150.0,156.0
E3_c2,batched,HC_HI,96.0,96.0
E3_c2,batched,HC_HI,135.0,135.0
E3_c2,batched,HC_HI,116.0,116.0
E3_c2,batched,HC_HI,121.0,125.0
E3_c2,batched,HC_HI,110.0,113.0
E3_c2,batched,HC_HI,150.0,153.0
E3_c2,batched,HC_HI,111.0,111.0
E3_c2,batched,HC_HI,115.0,115.0
E3_c2,batched,HC_HI,106.0,112.0
E3_c2,batched,HC_HI,154.0,166.0
E3_c2,batched,HC_HI,125.0,131.0
E3_c2,batched,HC_HI,184.0,190.0
E3_c2,batched,HC_HI,115.0,115.0
E3_c2,batched,HC_HI,96.0,99.0
E3_c2,batched,HC_HI,150.0,127.0
E3_c2,batched,HC_HI,209.0,209.0
E3_c2,batched,HC_HI,121.0,102.0
E3_c2,batched,HC_HI,131.0,121.0
E3_c2,batched,HC_HI,125.0,134.0
E3_c2,batched,HC_HI,120.0,123.0
E3_c2,batched,HC_HI,101.0,104.0
E3_c2,batched,HC_HI,189.0,195.0
E3_c2,batched,HC_HI,121.0,127.0
E3_c2,batched,HC_HI,115.0,115.0
E3_c2,batched,HC_HI,130.0,133.0
E3_c2,batched,HC_HI,126.0,126.0
E3_c2,batched,HC_HI,126.0,125.0
E3_c2,batched,HC_HI,106.0,112.0
E3_c2,batched,HC_HI,101.0,104.0
E3_c2,batched,HC_HI,101.0,104.0
E3_c2,batched,HC_HI,96.0,99.0
E3_c2,batched,HC_HI,97.0,100.0
E3_c2,batched,HC_HI,101.0,101.0
E3_c2,batched,HC_HI,87.0,77.0
E3_c2,batched,HC_HI,121.0,124.0
E3_c2,batched,HC_HI,62.0,62.0
E3_c2,batched,HC_HI,145.0,151.0
E3_c2,batched,HC_HI,102.0,107.0
E3_c2,batched,HC_HI,135.0,138.0
E3_c2,batched,HC_HI,116.0,119.0
E3_c2,batched,HC_HI,116.0,116.0
E3_c2,batched,HC_HI,131.0,134.0
E3_c2,batched,HC_HI,174.0,177.0
E3_c2,batched,HC_HI,165.0,171.0
E3_c2,batched,HC_HI,155.0,158.0
E3_c2,batched,HC_HI,126.0,126.0
E3_c2,batched,HC_HI,82.0,85.0
E3_c2,batched,HC_HI,150.0,153.0
E3_c2,batched,HC_HI,174.0,180.0
E3_c2,batched,HC_HI,87.0,87.0
E3_c2,batched,HC_HI,107.0,107.0
E3_c2,batched,HC_HI,154.0,166.0
E3_c2,batched,HC_HI,106.0,112.0
E3_c2,batched,HC_HI,136.0,135.0
E3_c2,batched,HC_HI,115.0,145.0
E3_c2,batched,HC_HI,115.0,145.0
E3_c2,batched,HC_HI,101.0,110.0
E3_c2,batched,HC_HI,67.0,70.0
E3_c2,batched,HC_HI,111.0,112.0
E3_c2,batched,HC_HI,106.0,109.0
E3_c2,batched,HC_HI,165.0,171.0
E3_c2,batched,HC_HI,125.0,128.0
E3_c2,batched,HC_HI,134.0,155.0
E3_c2,batched,HC_HI,135.0,135.0
E3_c2,batched,HC_HI,101.0,104.0
E3_c2,batched,HC_HI,96.0,99.0
E3_c2,batched,HC_HI,97.0,100.0
E3_c2,batched,HC_HI,135.0,138.0
E3_c2,batched,HC_HI,125.0,131.0
E3_c2,batched,HC_HI,124.0,131.0
E3_c2,batched,HC_HI,101.0,104.0
E3_c2,batched,HC_HI,149.0,152.0
E3_c2,batched,HC_HI,120.0,126.0
E3_c2,batched,HC_HI,102.0,107.0
E3_c2,batched,HC_HI,130.0,125.0
E3_c2,batched,HC_HI,130.0,130.0
E3_c2,batched,HC_HI,106.0,109.0
E3_c2,batched,HC_HI,120.0,141.0
E3_c2,batched,HC_HI,101.0,104.0
E3_c2,batched,HC_HI,106.0,112.0
E3_c2,batched,HC_HI,116.0,120.0
E3_c2,batched,HC_HI,145.0,145.0
E3_c2,batched,HC_HI,189.0,195.0
E3_c2,batched,HC_HI,130.0,122.0
E3_c2,batched,HC_HI,101.0,104.0
E3_c2,batched,HC_HI,97.0,100.0
E3_c2,batched,HC_HI,102.0,102.0
E3_c2,batched,HC_HI,121.0,124.0
E3_c2,batched,HC_HI,68.0,68.0
E3_c2,batched,HC_HI,165.0,180.0
E3_c2,batched,HC_HI,92.0,92.0
E3_c2,batched,HC_HI,145.0,151.0
E3_c2,batched,HC_HI,101.0,104.0
E3_c2,batched,HC_HI,72.0,72.0
E3_c2,batched,HC_HI,125.0,131.0
E3_c2,batched,HC_HI,150.0,150.0
E3_c2,batched,HC_HI,92.0,92.0
E3_c2,batched,HC_HI,116.0,122.0
E3_c2,batched,HC_HI,175.0,187.0
E3_c2,batched,HC_HI,116.0,119.0
E3_c2,batched,HC_HI,114.0,123.0
E3_c2,batched,HC_HI,112.0,112.0
E3_c2,batched,HC_HI,125.0,125.0
E3_c2,batched,HC_HI,116.0,119.0
E3_c2,batched,HC_HI,96.0,99.0
E3_c2,batched,HC_HI,156.0,156.0
E3_c2,batched,HC_HI,82.0,85.0
E3_c2,batched,HC_HI,125.0,125.0
E3_c2,batched,HC_HI,155.0,158.0
E3_c2,batched,HC_HI,96.0,99.0
E3_c2,batched,HC_HI,121.0,102.0
E3_c2,batched,HC_HI,159.0,165.0
E3_c2,batched,HC_HI,121.0,102.0
E3_c2,batched,HC_HI,110.0,134.0
E3_c2,batched,HC_HI,82.0,82.0
E3_c2,batched,HC_HI,111.0,117.0
E3_c2,batched,HC_HI,125.0,128.0
E3_c2,batched,HC_HI,135.0,138.0
E3_c2,batched,HC_HI,87.0,87.0
E3_c2,batched,HC_HI,96.0,96.0
E3_c2,batched,HC_HI,115.0,124.0
E3_c2,batched,HC_HI,169.0,178.0
E3_c2,batched,HC_HI,120.0,126.0
E3_c2,batched,HC_HI,116.0,119.0
E3_c2,batched,HC_HI,97.0,100.0
E3_c2,batched,HC_HI,87.0,87.0
E3_c2,batched,HC_LI,121.0,111.0
E3_c2,batched,HC_LI,130.0,139.0
E3_c2,batched,HC_LI,130.0,139.0
E3_c2,batched,HC_LI,102.0,105.0
E3_c2,batched,HC_LI,155.0,161.0
E3_c2,batched,HC_LI,140.0,143.0
E3_c2,batched,HC_LI,160.0,149.0
E3_c2,batched,HC_LI,105.0,113.0
E3_c2,batched,HC_LI,136.0,139.0
E3_c2,batched,HC_LI,87.0,87.0
E3_c2,batched,HC_LI,120.0,121.0
E3_c2,batched,HC_LI,106.0,112.0
E3_c2,batched,HC_LI,115.0,118.0
E3_c2,batched,HC_LI,124.0,127.0
E3_c2,batched,HC_LI,106.0,139.0
E3_c2,batched,HC_LI,115.0,118.0
E3_c2,batched,HC_LI,111.0,114.0
E3_c2,batched,HC_LI,125.0,134.0
E3_c2,batched,HC_LI,121.0,130.0
E3_c2,batched,HC_LI,91.0,97.0
E3_c2,batched,HC_LI,67.0,70.0
E3_c2,batched,HC_LI,125.0,128.0
E3_c2,batched,HC_LI,135.0,141.0
E3_c2,batched,HC_LI,115.0,121.0
E3_c2,batched,HC_LI,97.0,99.0
E3_c2,batched,HC_LI,140.0,140.0
E3_c2,batched,HC_LI,139.0,145.0
E3_c2,batched,HC_LI,111.0,117.0
E3_c2,batched,HC_LI,135.0,144.0
E3_c2,batched,HC_LI,135.0,144.0
E3_c2,batched,HC_LI,107.0,107.0
E3_c2,batched,HC_LI,107.0,107.0
E3_c2,batched,HC_LI,116.0,122.0
E3_c2,batched,HC_LI,146.0,149.0
E3_c2,batched,HC_LI,150.0,153.0
E3_c2,batched,HC_LI,109.0,127.0
E3_c2,batched,HC_LI,121.0,127.0
E3_c2,batched,HC_LI,145.0,148.0
E3_c2,batched,HC_LI,110.0,119.0
E3_c2,batched,HC_LI,106.0,109.0
E3_c2,batched,HC_LI,115.0,115.0
E3_c2,batched,HC_LI,109.0,127.0
E3_c2,batched,HC_LI,125.0,131.0
E3_c2,batched,HC_LI,125.0,128.0
E3_c2,batched,HC_LI,120.0,126.0
E3_c2,batched,HC_LI,145.0,148.0
E3_c2,batched,HC_LI,126.0,126.0
E3_c2,batched,HC_LI,189.0,189.0
E3_c2,batched,HC_LI,126.0,132.0
E3_c2,batched,HC_LI,135.0,135.0
E3_c2,batched,HC_LI,124.0,127.0
E3_c2,batched,HC_LI,140.0,143.0
E3_c2,batched,HC_LI,105.0,114.0
E3_c2,batched,HC_LI,139.0,145.0
E3_c2,batched,HC_LI,125.0,121.0
E3_c2,batched,HC_LI,111.0,120.0
E3_c2,batched,HC_LI,135.0,135.0
E3_c2,batched,HC_LI,130.0,139.0
E3_c2,batched,HC_LI,135.0,135.0
E3_c2,batched,HC_LI,130.0,136.0
E3_c2,batched,HC_LI,106.0,109.0
E3_c2,batched,HC_LI,115.0,118.0
E3_c2,batched,HC_LI,125.0,128.0
E3_c2,batched,HC_LI,110.0,113.0
E3_c2,batched,HC_LI,116.0,126.0
E3_c2,batched,HC_LI,106.0,107.0
E3_c2,batched,HC_LI,110.0,113.0
E3_c2,batched,HC_LI,99.0,132.0
E3_c2,batched,HC_LI,105.0,114.0
E3_c2,batched,HC_LI,150.0,117.0
E3_c2,batched,HC_LI,130.0,148.0
E3_c2,batched,HC_LI,96.0,99.0
E3_c2,batched,HC_LI,145.0,148.0
E3_c2,batched,HC_LI,116.0,122.0
E3_c2,batched,HC_LI,180.0,180.0
E3_c2,batched,HC_LI,121.0,124.0
E3_c2,batched,HC_LI,145.0,148.0
E3_c2,batched,HC_LI,111.0,120.0
E3_c2,batched,HC_LI,146.0,149.0
E3_c2,batched,HC_LI,120.0,121.0
E3_c2,batched,HC_LI,135.0,144.0
E3_c2,batched,HC_LI,136.0,139.0
E3_c2,batched,HC_LI,116.0,116.0
E3_c2,batched,HC_LI,150.0,150.0
E3_c2,batched,HC_LI,116.0,119.0
E3_c2,batched,HC_LI,121.0,124.0
E3_c2,batched,HC_LI,121.0,131.0
E3_c2,batched,HC_LI,95.0,104.0
E3_c2,batched,HC_LI,134.0,137.0
E3_c2,batched,HC_LI,125.0,121.0
E3_c2,batched,HC_LI,96.0,99.0
E3_c2,batched,HC_LI,140.0,140.0
E3_c2,batched,HC_LI,145.0,151.0
E3_c2,batched,HC_LI,111.0,117.0
E3_c2,batched,HC_LI,130.0,130.0
E3_c2,batched,HC_LI,99.0,132.0
E3_c2,batched,HC_LI,116.0,119.0
E3_c2,batched,HC_LI,146.0,149.0
E3_c2,batched,HC_LI,140.0,146.0
E3_c2,batched,HC_LI,150.0,153.0
E3_c2,batched,HC_LI,110.0,119.0
E3_c2,batched,HC_LI,121.0,124.0
E3_c2,batched,HC_LI,120.0,126.0
E3_c2,batched,HC_LI,115.0,118.0
E3_c2,batched,HC_LI,155.0,158.0
E3_c2,batched,HC_LI,154.0,154.0
E3_c2,batched,HC_LI,140.0,146.0
E3_c2,batched,HC_LI,120.0,129.0
E3_c2,batched,HC_LI,125.0,131.0
E3_c2,batched,HC_LI,119.0,128.0
E3_c2,batched,HC_LI,155.0,155.0
E3_c2,batched,HC_LI,116.0,116.0
E3_c2,batched,HC_LI,145.0,139.0
E3_c2,batched,HC_LI,91.0,100.0
E3_c2,batched,HC_LI,91.0,94.0
E3_c2,batched,HC_LI,135.0,138.0
E3_c2,batched,HC_LI,96.0,96.0
E3_c2,batched,HC_LI,106.0,112.0
E3_c2,batched,HC_LI,130.0,148.0
E3_c2,batched,HC_LI,116.0,122.0
E3_c2,batched,HC_LI,140.0,153.0
E3_c2,batched,HC_LI,136.0,142.0
E3_c2,batched,HC_LI,119.0,128.0
E3_c2,batched,HC_LI,116.0,101.0
E3_c2,batched,HC_LI,140.0,143.0
E3_c2,batched,HC_LI,150.0,117.0
E3_c2,batched,HC_LI,105.0,105.0
E3_c2,batched,HC_LI,121.0,121.0
E3_c2,batched,HC_LI,121.0,124.0
E3_c2,batched,HC_LI,140.0,143.0
E3_c2,batched,HC_LI,130.0,123.0
E3_c2,batched,HC_LI,115.0,118.0
E3_c2,batched,HC_LI,126.0,124.0
E3_c2,batched,HC_LI,121.0,124.0
E3_c2,batched,HC_LI,96.0,96.0
E3_c2,batched,HC_LI,117.0,117.0
E3_c2,batched,HC_LI,106.0,111.0
E3_c2,batched,HC_LI,86.0,92.0
E3_c2,batched,HC_LI,124.0,127.0
E3_c2,batched,HC_LI,97.0,119.0
E3_c2,batched,HC_LI,155.0,158.0
E3_c2,batched,HC_LI,111.0,114.0
E3_c2,batched,HC_LI,136.0,126.0
E3_c2,batched,HC_LI,141.0,141.0
E3_c2,batched,HC_LI,126.0,124.0
E3_c2,batched,HC_LI,130.0,136.0
E3_c2,batched,HC_LI,115.0,121.0
E3_c2,batched,HC_LI,116.0,116.0
E3_c2,batched,HC_LI,135.0,145.0
E3_c2,batched,HC_LI,129.0,129.0
E3_c2,batched,HC_LI,145.0,139.0
E3_c2,batched,HC_LI,145.0,148.0
E3_c2,batched,HC_LI,140.0,153.0
E3_c2,batched,HC_LI,144.0,132.0
E3_c2,batched,HC_LI,126.0,124.0
E3_c2,batched,HC_LI,121.0,127.0
E3_c2,batched,HC_LI,130.0,133.0
E3_c2,batched,HC_LI,121.0,130.0
E3_c2,batched,HC_LI,111.0,114.0
E3_c2,batched,HC_LI,82.0,85.0
E3_c2,batched,HC_LI,165.0,165.0
E3_c2,batched,HC_LI,169.0,169.0
E3_c2,batched,HC_LI,125.0,128.0
E3_c2,batched,HC_LI,135.0,141.0
E3_c2,batched,HC_LI,129.0,138.0
E3_c2,batched,HC_LI,135.0,138.0
E3_c2,batched,HC_LI,155.0,148.0
E3_c2,batched,HC_LI,109.0,127.0
E3_c2,batched,HC_LI,126.0,132.0
E3_c2,batched,HC_LI,97.0,99.0
E3_c2,batched,HC_LI,125.0,131.0
E3_c2,batched,HC_LI,154.0,154.0
E3_c2,batched,HC_LI,96.0,99.0
E3_c2,batched,HC_LI,135.0,144.0
E3_c2,batched,HC_LI,125.0,128.0
E3_c2,batched,HC_LI,119.0,139.0
E3_c2,batched,HC_LI,140.0,146.0
E3_c2,batched,HC_LI,135.0,144.0
E3_c2,batched,HC_LI,126.0,132.0
E3_c2,batched,HC_LI,135.0,138.0
E3_c2,batched,HC_LI,105.0,105.0
E3_c2,batched,HC_LI,110.0,119.0
E3_c2,batched,HC_LI,110.0,113.0
E3_c2,batched,HC_LI,139.0,142.0
E3_c2,batched,HC_LI,155.0,158.0
E3_c2,batched,HC_LI,82.0,85.0
E3_c2,batched,HC_LI,105.0,114.0
E3_c2,batched,HC_LI,135.0,155.0
E3_c2,batched,HC_LI,174.0,174.0
E3_c2,batched,HC_LI,135.0,141.0
E3_c2,batched,HC_LI,116.0,116.0
E3_c2,batched,HC_LI,135.0,135.0
E3_c2,batched,HC_LI,115.0,121.0
E3_c2,batched,HC_LI,126.0,124.0
E3_c2,batched,HC_LI,120.0,126.0
E3_c2,batched,HC_LI,116.0,106.0
E3_c2,batched,HC_LI,140.0,143.0
E3_c2,batched,HC_LI,160.0,163.0
E3_c2,batched,HC_LI,115.0,121.0
E3_c2,batched,HC_LI,139.0,145.0
E3_c2,batched,LC_HI,121.0,124.0
E3_c2,batched,LC_HI,87.0,87.0
E3_c2,batched,LC_HI,92.0,95.0
E3_c2,batched,LC_HI,141.0,144.0
E3_c2,batched,LC_HI,112.0,112.0
E3_c2,batched,LC_HI,106.0,106.0
E3_c2,batched,LC_HI,131.0,131.0
E3_c2,batched,LC_HI,150.0,153.0
E3_c2,batched,LC_HI,126.0,126.0
E3_c2,batched,LC_HI,96.0,99.0
E3_c2,batched,LC_HI,116.0,116.0
E3_c2,batched,LC_HI,150.0,150.0
E3_c2,batched,LC_HI,97.0,99.0
E3_c2,batched,LC_HI,140.0,143.0
E3_c2,batched,LC_HI,131.0,131.0
E3_c2,batched,LC_HI,159.0,136.0
E3_c2,batched,LC_HI,149.0,175.0
E3_c2,batched,LC_HI,116.0,119.0
E3_c2,batched,LC_HI,106.0,109.0
E3_c2,batched,LC_HI,150.0,150.0
E3_c2,batched,LC_HI,111.0,114.0
E3_c2,batched,LC_HI,106.0,109.0
E3_c2,batched,LC_HI,106.0,106.0
E3_c2,batched,LC_HI,92.0,95.0
E3_c2,batched,LC_HI,96.0,99.0
E3_c2,batched,LC_HI,135.0,148.0
E3_c2,batched,LC_HI,101.0,104.0
E3_c2,batched,LC_HI,57.0,60.0
E3_c2,batched,LC_HI,102.0,141.0
E3_c2,batched,LC_HI,102.0,105.0
E3_c2,batched,LC_HI,53.0,53.0
E3_c2,batched,LC_HI,135.0,135.0
E3_c2,batched,LC_HI,63.0,63.0
